id	English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	phrase
6173	hype	0	1	0	0	0	1	0	0	0	0	Most of the hype around the new phone faded within about three weeks of the actual release.
6174	hyperbole	0	0	0	0	0	1	0	0	0	0	Saying the traffic was "the worst ever" is hyperbole, but honestly it felt pretty close this morning.
6175	hypertrophy	0	0	1	1	0	0	0	0	1	0	Cardiac hypertrophy can develop slowly in athletes without causing any obvious symptoms for years.
6179	hypocrisy	0	0	0	0	0	1	0	0	0	0	The hypocrisy of his complaint was obvious — he had done the exact same thing last month.
6180	hypocrite	0	0	1	0	0	1	0	0	0	0	I try not to call anyone a hypocrite, but sometimes the evidence is frankly overwhelming.
6181	hypocritical	0	0	1	0	0	1	0	0	0	0	It felt hypocritical to criticize him for being late when I am late constantly myself.
6182	hypothesis	0	1	0	0	0	0	0	0	1	0	Her hypothesis about the missing cookies held up until the dog walked past with crumbs on its face.
6184	hysteria	0	0	0	1	0	1	0	0	0	0	Mass hysteria over the UFO sighting lasted only until it turned out to be a weather balloon.
6185	hysterical	1	0	0	1	0	1	0	0	0	0	The toddler was absolutely hysterical by the time we finally got home from the grocery store.
6193	idealism	0	0	0	0	0	0	1	0	0	0	A little idealism makes the long hours of volunteer work feel worthwhile, even when you are tired.
6201	idiocy	1	0	1	0	0	1	0	1	0	0	Leaving the car unlocked in that neighborhood was pure idiocy, and the thieves agreed.
6204	idiot	0	0	1	0	0	1	0	0	0	0	I felt like an idiot after realizing the door was a push, not a pull, for the tenth time.
6205	idiotic	1	0	1	0	0	1	0	0	0	0	That was an idiotic thing to do, but at least now the whole family has a funny story.
6208	idler	0	0	0	0	0	1	0	0	0	0	Our new neighbor is no idler — he has already planted a whole vegetable garden in his first week.
6209	idol	0	0	0	0	0	0	1	0	0	0	My childhood idol was a local radio DJ who played mostly obscure jazz records on Sundays.
6210	idolatry	0	0	1	1	0	1	0	0	0	0	Old religious texts warn against idolatry in ways that apply to modern phone habits, honestly.
6215	ignorance	0	0	0	0	0	1	0	0	0	0	Honest ignorance about the rules is different from pretending you did not know them, obviously.
6216	ignorant	0	0	1	0	0	1	0	0	0	0	I was completely ignorant of the local customs when I first moved to this rural town.
6217	ignore	0	0	0	0	0	1	0	0	0	0	Please ignore my earlier email — I sent it before I had finished reading your original message.
6219	ill	1	0	1	1	0	1	0	1	0	0	My brother has been ill for nearly two weeks with whatever is going around at his office.
6220	illegal	1	0	1	1	0	1	0	1	0	0	Parking on that side of the street is technically illegal from seven to nine on weekday mornings.
6221	illegality	1	0	1	1	0	1	0	0	0	0	The illegality of the old practice was clear, but enforcement only started about five years ago.
6223	illegible	0	0	0	0	0	1	0	0	0	0	My grandfather's handwriting is almost completely illegible, which is why we treasure the few readable notes.
6224	illegitimate	1	0	1	1	0	1	0	1	1	0	The tax claim turned out to be completely illegitimate, but clearing it up took months of calls.
6225	illicit	1	0	1	1	0	1	0	0	0	0	An illicit second slice of cake at the birthday party counts as one of my weekend rebellions.
6226	illiterate	0	0	1	0	0	1	0	0	0	0	Functional illiterate adults still exist in surprising numbers, which is why adult literacy programs matter.
6227	illness	0	0	0	1	0	1	0	1	0	0	A minor illness kept me home from work last Monday, much to the annoyance of my supervisor.
6228	illogical	0	0	0	0	0	1	0	0	0	0	It is illogical to be afraid of flying but fine with driving, given the actual statistics.
6229	illuminate	0	1	0	0	1	0	1	0	1	0	A single candle can illuminate a whole dining table during a power outage, surprisingly well.
6230	illumination	0	0	0	0	1	0	1	0	1	1	Indirect illumination from wall lamps makes the old library feel warmer than harsh overhead lighting would.
6232	illusion	0	0	0	0	0	1	0	0	1	0	The optical illusion on the bathroom floor makes it look much bigger than it really is.
6233	illustrate	0	0	0	0	0	0	1	0	0	0	Let me illustrate my point with a quick example from my own recent morning commute.
6236	illustrious	0	0	0	0	0	0	1	0	0	0	Our illustrious speaker this evening has won more awards than any of us can quickly name.
6241	imaginative	0	0	0	0	0	0	1	0	0	0	My niece is remarkably imaginative — her stories feature dragons, astronauts, and at least one friendly alligator.
6248	imitated	0	0	0	0	0	1	0	0	0	0	The parrot imitated the microwave beep so well we kept going to check on phantom leftovers.
6249	imitation	0	0	0	0	0	1	0	0	0	0	Vanilla imitation extract is cheaper than the real thing, but you can really taste the difference.
6250	immaculate	0	0	0	0	1	0	1	0	0	1	Her immaculate garden is the product of two hours of work every single morning, rain or shine.
6252	immature	0	1	0	0	0	1	0	0	0	0	That was an immature response to a perfectly reasonable question from your colleague this morning.
6253	immaturity	1	1	0	0	0	1	0	0	0	0	His immaturity at the dinner party was obvious to everyone except his own very patient mother.
6256	immediacy	0	0	0	0	0	0	0	0	1	0	Text messages create an immediacy that old-fashioned letters never quite had, for better and worse.
6257	immediately	0	1	0	0	0	1	1	0	0	0	Please call me back immediately — I think there might be a problem with the account.
6259	immense	0	0	0	0	0	0	1	0	0	0	An immense pile of laundry greeted me when I finally got home from the long weekend.
6260	immerse	0	1	0	1	1	0	1	0	1	1	I like to immerse myself completely in one novel rather than juggling three at once.
6262	immigrant	0	0	0	1	0	0	0	0	0	0	Our new immigrant neighbor brought over homemade pastries as a way of introducing herself to the whole street.
6264	imminent	0	1	0	1	0	0	0	0	0	0	An imminent thunderstorm drove us off the tennis court before we even finished the first set.
6265	immoral	1	0	1	1	0	1	0	1	0	0	I find that kind of price gouging deeply immoral, especially during an actual emergency.
6266	immorality	1	0	1	0	0	1	0	0	0	0	Old preachers used to rail against immorality in the theater, which looks odd to us now.
6267	immortal	0	0	0	0	0	0	1	0	0	0	That old sitcom punchline has become immortal — my grandparents and my nephew both quote it.
6268	immortality	0	1	0	0	0	0	0	0	0	0	Immortality sounds nice until you imagine watching every single friend you ever make pass away.
6269	immovable	0	0	0	0	0	1	1	0	0	1	The old dresser has been in that spot for so long it might as well be immovable.
6272	immunization	0	0	0	0	0	0	0	0	0	1	Childhood immunization schedules have gotten longer over the years, but they are also safer than ever.
6276	impair	0	0	0	0	0	1	0	0	0	0	Late-night screens can impair sleep quality more than coffee for many people, according to my doctor.
6277	impairment	0	0	0	0	0	1	0	0	0	0	Her mild vision impairment is easily corrected with glasses, but she only wears them when reading.
6278	impart	0	0	0	0	0	0	1	0	0	1	A good teacher can impart more than information — the real gift is curiosity you carry forward.
6279	impartial	0	0	0	0	0	0	1	0	0	1	Try to stay impartial during the dispute, even if you secretly think one side is completely right.
6280	impartiality	0	0	0	0	0	0	1	0	0	1	Judicial impartiality is the cornerstone of any legal system worth the name, in my view.
6281	impassable	0	0	0	0	0	1	0	0	0	0	The mountain pass becomes nearly impassable by January, which is why we drive down in early fall.
6283	impatience	0	0	0	0	0	1	0	0	0	0	My impatience with slow websites has grown unreasonably over the past few years, I have to admit.
6284	impatient	0	1	0	0	0	1	0	0	0	0	I get impatient in long grocery lines in a way that surprises even me sometimes.
6285	impeach	0	0	1	1	0	1	0	0	0	0	Only a few presidents in history have ever been formally impeached by the House of Representatives.
6286	impeachment	0	0	0	0	0	1	0	0	0	0	The impeachment proceedings dominated every newspaper front page for almost three weeks straight.
6287	impeccable	0	0	0	0	0	0	1	0	0	1	Her impeccable timing on that joke had the whole room laughing for nearly a minute.
6288	impede	0	0	0	0	0	1	0	0	0	0	Don't let perfectionism impede actually finishing the project before the deadline Friday.
6291	impending	0	1	0	1	0	0	0	0	0	0	An impending blizzard has already emptied all the bread shelves at the grocery store.
6292	impenetrable	0	0	0	0	0	0	0	0	0	1	Her impenetrable expression during the negotiation unsettled even the most experienced lawyer on our team.
6295	imperfection	0	0	0	0	0	1	0	0	0	0	An imperfection in the glaze actually makes the pottery feel handmade rather than manufactured.
6296	imperfectly	0	0	0	0	0	1	0	0	0	0	I speak Portuguese imperfectly but well enough to order dinner without pointing at pictures.
6298	impermeable	1	0	0	1	0	0	0	0	0	0	A good impermeable jacket is the one piece of gear I never regret bringing on any hike.
6301	impersonate	0	0	0	0	0	1	0	0	0	0	Comedians sometimes impersonate politicians so well that clips get mistaken for the real thing.
6302	impersonation	0	0	0	0	0	1	0	0	0	0	Her impersonation of our old history teacher had everyone in tears at the reunion dinner.
6303	impervious	0	0	0	0	0	0	1	0	0	0	Old cast iron seems impervious to rust if you season and dry it after every single use.
6305	implacable	0	0	0	0	0	1	0	0	0	0	Her implacable opposition to the new highway eventually reshaped the county's transportation plan.
6310	implicate	1	0	0	0	0	1	0	0	0	0	Don't implicate other people in your mistakes — take responsibility and move on quickly.
6317	impolite	0	0	1	0	0	1	0	0	0	0	It is impolite to check your phone during dinner, especially at somebody else's house.
6319	importance	0	1	0	0	0	0	1	0	0	0	The importance of a good night's sleep cannot really be overstated, in my professional opinion.
6320	important	0	0	0	0	0	0	1	0	0	1	Nothing too important happened at the meeting, which is why I am catching you up so briefly.
6324	imposition	0	0	0	0	0	1	0	0	0	0	I know it is an imposition, but could you watch the dog this weekend?
6326	impossible	0	0	0	0	0	1	0	1	0	0	Parking downtown on a Friday night is nearly impossible without serious advance planning.
6327	impotence	1	0	0	1	0	1	0	1	0	0	The sheer impotence of shouting at the weather forecast still does not stop me from doing it.
6328	impotent	0	0	0	0	0	1	0	0	0	0	I felt impotent watching the slow customer service line while my train was about to leave.
6329	impound	0	0	0	0	0	1	0	0	0	0	The city will impound your car if you leave it in the tow zone overnight without warning.
6330	impracticable	0	0	0	0	0	1	0	0	0	0	Driving across three states in one day is impracticable with two children in the back.
6331	impress	0	0	0	0	0	0	1	0	0	0	I am not trying to impress anyone — I just genuinely enjoy showing up early to things.
6332	impression	0	0	0	0	0	0	1	0	0	0	My first impression of the restaurant was better than the actual food turned out to be.
6333	impressionable	0	0	0	0	0	0	0	0	0	1	Teenagers are impressionable, which is why I am careful about what I say around my nephews.
6335	imprison	0	0	0	0	0	1	0	0	0	0	We tried not to imprison the new puppy in the crate for too long during training.
6336	imprisoned	1	0	1	1	0	1	0	1	0	0	He was imprisoned for a decade before DNA evidence finally proved he had never been involved.
6337	imprisonment	1	0	1	1	0	1	0	1	0	0	Years of unjust imprisonment cost him his marriage, his career, and his faith in the system.
6340	impropriety	0	0	0	0	0	1	0	0	0	0	An impropriety at the office party turned into a two-week HR investigation the following Monday.
6341	improve	0	1	0	0	1	0	1	0	0	1	My cooking has started to improve noticeably since I finally bought a decent chef's knife.
6342	improved	0	0	0	0	0	0	1	0	0	0	The coffee shop on the corner has improved since they hired a new roaster last spring.
6343	improvement	0	0	0	0	1	0	1	0	0	1	A big improvement over the old version, this new app actually remembers my login credentials properly.
6344	improving	0	0	0	0	0	0	1	0	0	0	My Spanish is slowly improving thanks to a daily podcast about cooking in Madrid.
6345	improvisation	0	0	0	0	0	0	0	0	1	0	Dinner tonight was pure improvisation with whatever I could find at the back of the pantry.
6346	improvise	0	1	0	0	0	0	1	0	1	0	Jazz musicians improvise in ways that honestly feel impossible until you understand their training.
6348	imprudent	0	0	0	0	0	1	0	1	0	0	Buying another pair of shoes right after rent was due felt distinctly imprudent.
6351	impure	0	0	1	0	0	1	0	0	0	0	Tap water in some old buildings can still be impure, which is why I bought a filter.
6352	impurity	0	0	1	0	0	1	0	0	0	0	A single impurity in the glass can show up as a tiny bubble after firing the piece.
6353	imputation	0	0	0	0	0	1	0	0	0	0	Any imputation of dishonesty would damage his career permanently, so he sued for defamation.
6354	inability	0	0	0	0	0	1	0	1	0	0	My inability to remember anyone's name at parties has become a running joke among my friends.
6355	inaccessible	0	0	0	0	0	1	0	0	0	0	The old mountain road is inaccessible in winter without a proper four-wheel drive vehicle.
6356	inaccurate	0	0	0	0	0	1	0	0	0	0	Every inaccurate weather forecast this week has made me trust the app a little less.
6357	inaction	0	0	0	0	0	1	0	0	0	0	Sometimes inaction is worse than a bad decision, especially when a deadline is quickly approaching.
6361	inactivity	0	0	0	0	0	1	0	0	0	0	Weeks of inactivity after the surgery left me impatient and twitchy by the end.
6362	inadequacy	0	0	0	0	0	1	0	0	0	0	A feeling of inadequacy around her older brother's success eventually pushed her to find her own path.
6363	inadequate	0	0	0	0	0	1	0	1	0	0	The heating in our old apartment is completely inadequate on the coldest nights of the year.
6364	inadmissible	1	0	1	0	0	1	0	0	0	0	The confession was ruled inadmissible because it had been taken without a lawyer present.
6367	inalienable	0	0	0	0	0	0	1	0	0	0	Certain inalienable rights are built into the foundation of most modern democratic constitutions.
6368	inane	0	0	0	0	0	1	0	0	0	0	Some of the chitchat at the office holiday party was so inane I actually missed my deadlines.
6370	inapplicable	0	0	0	0	0	1	0	0	0	0	That particular regulation is inapplicable to nonprofits under a certain annual budget.
6371	inappropriate	1	0	1	0	0	1	0	1	0	0	That joke was inappropriate for a work setting, even if everyone in the room laughed anyway.
6372	inattention	1	0	0	0	0	1	0	0	0	0	A moment of inattention at the stove is usually how I end up burning dinner.
6373	inaudible	0	0	0	0	0	1	0	0	0	0	His mumbled answer was nearly inaudible from the back row of the meeting room.
6374	inaugural	0	1	0	0	0	0	0	0	0	0	Our inaugural book club meeting drew twice as many people as we had actually prepared snacks for.
